bitrix_id,id,sub_category_id,name,slug,cross_number,image_url,is_deleted
F12-212,eecb607b-0206-45cc-aa45-89f3e4d62cad,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.4 TDCi Fiesta / Fusion 2002-,1-4-tdci-fiesta-fusion-2002,"1348648, BGA  TB1460K, 0831T3, 1609417380, 1201G8, 1609524980, E118379, 1610743280, 1623095380 , 1637171280 ,0816.E7 , 0829.88 , 0830.48 , 1201.G8 , ME2S6Q 8B596 AA , ME2S6Q8591B1A , 2S6Q8B596AB, 2S6Q8B596AAK, 2S6Q8591BA, 2S6Q8591AC, 083180, 530023910, KTB310, VKMC03140",https://storage.yandexcloud.net/tcf-images/products/eecb607b-0206-45cc-aa45-89f3e4d62cad.jpg,False
F12-219,ab563e6e-266f-4f55-a9f6-b5108dedf376,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.6 TDCI (ремень 137x25),1-6-tdci-remen-137x25,"1446648 - AV6Q8A615AB - AV6Q8A615AA - CV2Q8A615AA - 1608747480 - 0831Q1 - 0831W2 - 1613561980 - 1635067180 - SU001A0537 - SU001A2959 - 31370046 - 31339888 - 31330202 - 530057810 - K015656XS - 1987948294 - KTB959 - KTB733 - VKMA03316 - SKF VKMC 03316
",https://storage.yandexcloud.net/tcf-images/products/ab563e6e-266f-4f55-a9f6-b5108dedf376.jpg,False
F12-223,951aa160-3470-4ea3-93ba-164ad220c5a1,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.6 TDCi натяжитель+цепь,1-6-tdci-natiazhitel-tsep,1231280 1231282,https://storage.yandexcloud.net/tcf-images/products/951aa160-3470-4ea3-93ba-164ad220c5a1.png,False
F12-224,e5e8195c-64f5-4bbb-baf7-b382ad3a843e,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.6Eco / 1.8 / 2.0 OHC,1-6eco-1-8-2-0-ohc,,https://storage.yandexcloud.net/tcf-images/products/e5e8195c-64f5-4bbb-baf7-b382ad3a843e.jpeg,False
F12-226,d6f39c91-b04b-464e-8fbe-8475016ffefd,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.8 D / TD ->1998,1-8-d-td-1998,1110999,https://storage.yandexcloud.net/tcf-images/products/d6f39c91-b04b-464e-8fbe-8475016ffefd.jpg,False
F12-233,e35c6ceb-0f9c-4e16-9489-a9183d4e23cc,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.8 D / TD 1996-2000,1-8-d-td-1996-2000,"1099553, 5521471",https://storage.yandexcloud.net/tcf-images/products/e35c6ceb-0f9c-4e16-9489-a9183d4e23cc.jpg,False
F12-237,8d3da73f-7d36-41dd-93b6-b504c958c2e1,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.8 TD LYNX К-т ГРМ ,1-8-td-lynx-k-t-grm,"1201255, 2T1Q 6M260 AA, T180480 - 2T1Q 6M260 A1A N / ALLES KIT 470/1 / ALLES KIT 470/3 HT


",https://storage.yandexcloud.net/tcf-images/products/8d3da73f-7d36-41dd-93b6-b504c958c2e1.png,False
F12-244,e107d698-13de-43c5-b518-732c3656ac59,233f8fe5-3796-4e0b-b61a-ea947b91fe02,"2.0 TDCI Mondeo 2007-> Focus, Kuga, Galaxy (Ремень+2ролика)",2-0-tdci-mondeo-2007-focus-kuga-galaxy-remen-2rolika,"1231979 , 083192; 0831K0; 0831T5; 1231979; 1855732; 3M5Q8A615BA; 3M5Q8B596BAK; 8653649; 9400831929; 9467628180; 9500831929; E118376; E118430; 0830K0; 083192; 0831K0; 0831T5; 831T5; 9400831929; 9467628180; 9500831929; 1231979; 8653649; , KTB 455 1,  0831T5",https://storage.yandexcloud.net/tcf-images/products/e107d698-13de-43c5-b518-732c3656ac59.jpg,False
F12-247,54822865-dfda-42a9-b42f-d8f673223472,233f8fe5-3796-4e0b-b61a-ea947b91fe02,2.0 TDCI Mondeo / Focus / Kuga / Galaxy / S-Max 2004- (Ремень+2ролика+помпа) FIAT /CITROEN/VOLVO/PEUGEOT,2-0-tdci-mondeo-focus-kuga-galaxy-s-max-2004-remen-2rolika-pompa-fiat-citroen-volvo-peugeot,"1855732, 3M5Q 8B596-BAK, 3M5Q 8B596-BA, DAYCO KTBWP4550, CONTITECH 	CT1091WP1",https://storage.yandexcloud.net/tcf-images/products/54822865-dfda-42a9-b42f-d8f673223472.png,False
F12-248,64ada6c0-fad1-4c83-8810-44c29bf7dfd8,233f8fe5-3796-4e0b-b61a-ea947b91fe02,2.5 V6 Mondeo / S-Max / Kuga / Focus RS 2006- / VOLVO,2-5-v6-mondeo-s-max-kuga-focus-rs-2006-volvo,"274518, 30731727, 274518, 30731727, 274518, 30731727, 274518, 30731727, 274518, 30731727, 274518, 30731727, 274518, 30731727, 274518, 30731727",https://storage.yandexcloud.net/tcf-images/products/64ada6c0-fad1-4c83-8810-44c29bf7dfd8.jpg,False
F12-251,7db57ec6-7a45-4624-ac96-41a2b3ca85a1,233f8fe5-3796-4e0b-b61a-ea947b91fe02,Dodge Stratus / MITSUBISHI 2.4  95232K1,dodge-stratus-mitsubishi-2-4-95232k1,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F12-252,d5a36133-4e79-4800-b4b8-69134c230a02,233f8fe5-3796-4e0b-b61a-ea947b91fe02,ZETEC E 1992-1998,zetec-e-1992-1998,"1112530, 530 0102 10 - SKF VKMA 04212 - 1663391, 928M6268A1B, 928M6K254AC, 928M6268A2D, 1663887, 1112531, 1663392, 1663884, 1112530, 6635941, 1108759, 6764162, YS7J6268AB, 7024224, 6635942, 1663883, 928M6M250DC, 928M6M250BC, 6764161, 6744307, YS7J6268BA - QB21190
",https://storage.yandexcloud.net/tcf-images/products/d5a36133-4e79-4800-b4b8-69134c230a02.png,False
F12-257,c8a4a76a-c1ef-40f4-abe9-0ba43dd9cfa2,233f8fe5-3796-4e0b-b61a-ea947b91fe02,ZETEC E 1998-2005 / 2.0 Zetec USA,zetec-e-1998-2005-2-0-zetec-usa,"1380026, 1000156, 1000158, 1000159, 1037660, 1038384, 1053837, 1053942, 1072031, 1107573, 1217320, 1328472, 1380026",https://storage.yandexcloud.net/tcf-images/products/c8a4a76a-c1ef-40f4-abe9-0ba43dd9cfa2.jpg,False
276510,d6d9a116-f5cc-4d6f-881e-a32bfe532dff,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.4 / 1.6 CVH,1-4-1-6-cvh, 6182891; 6711046; 84SM6K254CA; 91SM6268BA; 1635535; 1653887; 1660554; 6109190; 6131141; 6145028; 6162732; 6182891; 6711046; 6830822; 84SM6K254CA; 91SM6268BA; 84SM 6K254 CA; 91SM 6268 BA; 6182891; 6711046; 4801007050; - KTB207 - 531002010 - VTB 14201,https://storage.yandexcloud.net/tcf-images/products/d6d9a116-f5cc-4d6f-881e-a32bfe532dff.webp,False
276667,8f663087-4d81-4442-873f-4c7bc91fca50,233f8fe5-3796-4e0b-b61a-ea947b91fe02,1.5 /1.6 TDCI (для ремня 141x25),1-5-1-6-tdci-dlia-remnia-141x25,"	VKMA 03316,	VKPC 83259,	1147682, 1232179, 1313842, 1351130, 1364681, 1487861, 1685739, 1700248, 1715839, 1725441, 1738632, 1739145, 1782087, 1787859, 1855729, 2008550, 3M5Q 8591 BB, 3M5Q 8591 BC, 3M5Q 8591 CA, AV6Q 6K288 CA, AV6Q 6M250 AB, AV6Q 8B596 AAK, AV6Q 8B596 AB, CV2Q 8B596 AA, CV2Q 8B596 AAK, CV2Q 8B596 AB, CV2Q-6B217-AA, , CV2Q-6B217-AB, CV2Q-6B217-AC, ME3M5Q8591C2A",https://storage.yandexcloud.net/tcf-images/products/8f663087-4d81-4442-873f-4c7bc91fca50.png,False
377666,c6e2e763-2591-466a-ba3f-7f043e3f2a07,233f8fe5-3796-4e0b-b61a-ea947b91fe02,К-т ГРМ 1.5 Ti-VCT,k-t-grm-1-5-ti-vct,"FORD 2272646
",https://storage.yandexcloud.net/tcf-images/products/c6e2e763-2591-466a-ba3f-7f043e3f2a07.webp,False
F12-265,17cf4f5d-c3de-4c8d-b8da-6758a7a4505d,83617444-cc1b-4037-a595-3290044187e2,К-т ремней генератора 1.25 (+AC) / 1.4 (+AC) 2011- / 1.6 Ti VCT / Ecobust (+AC) 2014-,k-t-remnei-generatora-1-25-ac-1-4-ac-2011-1-6-ti-vct-ecobust-ac-2014,"1809956, BV2Q 6D314 BB, BV2Q6D314BB",https://storage.yandexcloud.net/tcf-images/default.svg,False
F12-266,95dcf27e-de71-43fb-83ab-62161542aac0,83617444-cc1b-4037-a595-3290044187e2,"К-т ремней генератора Fiesta / Fusion  2001-12 1.25-1.4-1.6 Zetec-S (- AC,+PS)",k-t-remnei-generatora-fiesta-fusion-2001-12-1-25-1-4-1-6-zetec-s-ac-ps,1365338,https://storage.yandexcloud.net/tcf-images/default.svg,False
F12-271,04a7fa52-f0ed-434a-8d61-51749f1af9ef,83617444-cc1b-4037-a595-3290044187e2,К-т ремней генератора Focus II-III / C-Max  Zetec-S (+AC),k-t-remnei-generatora-focus-ii-iii-c-max-zetec-s-ac,"1708273, 4M5Q 6D314 CC, 4M5Q6D314CC",https://storage.yandexcloud.net/tcf-images/products/04a7fa52-f0ed-434a-8d61-51749f1af9ef.jpg,False
F12-274,4bf54dc7-a24b-43a3-9512-c12705f461d1,83617444-cc1b-4037-a595-3290044187e2,К-т ремней кондиционера+генератора Mondeo 1.6 Zetec 2007->,k-t-remnei-konditsionera-generatora-mondeo-1-6-zetec-2007,1465590,https://storage.yandexcloud.net/tcf-images/products/4bf54dc7-a24b-43a3-9512-c12705f461d1.png,False
378589,86d19315-dd04-4e2d-a67c-d3e5460e555e,83617444-cc1b-4037-a595-3290044187e2,Zetec-E 1998-,zetec-e-1998,ME98BB 6D361-AA,https://storage.yandexcloud.net/tcf-images/products/86d19315-dd04-4e2d-a67c-d3e5460e555e.jpeg,False
F9-134,5cf5b1bc-863c-4c1a-bb96-dfbda037c1c0,aef0c9b7-8600-47e3-a81a-390f0d78feb2,1.2W  12V,1-2w-12v,,https://storage.yandexcloud.net/tcf-images/products/5cf5b1bc-863c-4c1a-bb96-dfbda037c1c0.jpeg,False
F9-139,41756bf8-d1ad-499b-b679-e5a52649d521,aef0c9b7-8600-47e3-a81a-390f0d78feb2,1.5W  12V BAW,1-5w-12v-baw,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-141,4e2108ee-30c7-459b-bb7b-8a7e4d343185,aef0c9b7-8600-47e3-a81a-390f0d78feb2,3156 (1-нитевая USA) Желтая / Белая,3156-1-nitevaia-usa-zheltaia-belaia,Под цоколь 3156 (USA) - N10475901 - VAG N10 475 901,https://storage.yandexcloud.net/tcf-images/products/4e2108ee-30c7-459b-bb7b-8a7e4d343185.jpeg,False
F9-144,7baf699a-4cc6-4e81-9dc7-6eeb7a5c1bac,aef0c9b7-8600-47e3-a81a-390f0d78feb2,3157NA P27/7W P277W  (2 нитевая USA) Желтая / Белая,3157na-p27-7w-p277w-2-nitevaia-usa-zheltaia-belaia,P277W 3157NA,https://storage.yandexcloud.net/tcf-images/products/7baf699a-4cc6-4e81-9dc7-6eeb7a5c1bac.jpg,False
F9-150,362d1100-230d-4efe-ab2c-9c278a5b26bd,aef0c9b7-8600-47e3-a81a-390f0d78feb2,C10W 12V (31 mm),c10w-12v-31-mm,,https://storage.yandexcloud.net/tcf-images/products/362d1100-230d-4efe-ab2c-9c278a5b26bd.webp,False
F9-151,7fcc8200-d28f-4f39-a71e-f56267d1f554,aef0c9b7-8600-47e3-a81a-390f0d78feb2,C15W / C18W / C21W 12V,c15w-c18w-c21w-12v,,https://storage.yandexcloud.net/tcf-images/products/7fcc8200-d28f-4f39-a71e-f56267d1f554.webp,False
F9-154,9f9a307b-abab-4366-abb2-51494afeccd7,aef0c9b7-8600-47e3-a81a-390f0d78feb2,C5W  12V (подсветка номера) (36 mm),c5w-12v-podsvetka-nomera-36-mm,"N017 7252
",https://storage.yandexcloud.net/tcf-images/products/9f9a307b-abab-4366-abb2-51494afeccd7.jpg,False
F9-156,f4f5b2a4-79c3-4472-a871-42c47b1f702f,aef0c9b7-8600-47e3-a81a-390f0d78feb2,D1S,d1s,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-157,114f0cca-9e9f-43bf-9669-c55e463e5e56,aef0c9b7-8600-47e3-a81a-390f0d78feb2,D2S,d2s,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-163,a9c3bfc3-4b12-4026-8b23-bff5e5145133,aef0c9b7-8600-47e3-a81a-390f0d78feb2,D3S,d3s,,https://storage.yandexcloud.net/tcf-images/products/a9c3bfc3-4b12-4026-8b23-bff5e5145133.jpeg,False
F9-164,505152d8-09c6-4a49-a98a-a918d53edb66,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H1,h1,,https://storage.yandexcloud.net/tcf-images/products/505152d8-09c6-4a49-a98a-a918d53edb66.webp,False
F9-171,682b34a2-0c97-4818-a4a3-120f3e1dda35,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H10,h10,,https://storage.yandexcloud.net/tcf-images/products/682b34a2-0c97-4818-a4a3-120f3e1dda35.jpeg,False
F9-173,0298ac6f-d1bf-46a5-b4b2-4c3e30d857bd,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H11,h11,4113066,https://storage.yandexcloud.net/tcf-images/products/0298ac6f-d1bf-46a5-b4b2-4c3e30d857bd.jpg,False
F9-187,a992f494-748b-4adc-93e0-8be3cadd92a3,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H13,h13,5C3Z 13N021-AA,https://storage.yandexcloud.net/tcf-images/products/a992f494-748b-4adc-93e0-8be3cadd92a3.jpg,False
F9-189,77d35f95-35c7-4fc2-939a-59997e84ebb3,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H15,h15,5199697,https://storage.yandexcloud.net/tcf-images/products/77d35f95-35c7-4fc2-939a-59997e84ebb3.jpg,False
F9-191,6f7d6571-18db-4299-96c7-40adca64e650,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H2  - 12V 55W  X511 (Доп освещение на французах),h2-12v-55w-x511-dop-osveshchenie-na-frantsuzakh,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-192,60ce603d-04ef-4d05-8e85-da9a3d601fe9,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H21W,h21w,,https://storage.yandexcloud.net/tcf-images/products/60ce603d-04ef-4d05-8e85-da9a3d601fe9.gif,False
F9-193,2b6a123a-9a8d-46cc-a4c7-fffe93a37c34,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H3,h3,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-200,3e8919c8-723b-47f5-9889-382f1fb52ddf,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H4,h4,1013818,https://storage.yandexcloud.net/tcf-images/products/3e8919c8-723b-47f5-9889-382f1fb52ddf.webp,False
F9-214,8e233322-ed8d-48b9-aae9-98f48f51fa3e,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H6W,h6w,,https://storage.yandexcloud.net/tcf-images/products/8e233322-ed8d-48b9-aae9-98f48f51fa3e.jpg,False
F9-216,7ecdf11c-bfe0-4a11-81fa-036478023c94,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H7,h7,Лампочка H7,https://storage.yandexcloud.net/tcf-images/products/7ecdf11c-bfe0-4a11-81fa-036478023c94.webp,False
F9-233,82149ca5-962e-4e57-bdfe-1b7700092b88,aef0c9b7-8600-47e3-a81a-390f0d78feb2,H8,h8,,https://storage.yandexcloud.net/tcf-images/products/82149ca5-962e-4e57-bdfe-1b7700092b88.webp,False
F9-240,0dc70a27-319a-4c05-a90c-4f4af7ee3b06,aef0c9b7-8600-47e3-a81a-390f0d78feb2,HB1 9004 65/45W,hb1-9004-65-45w,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-241,7a106da3-373b-404f-b9fb-ab470f171a79,aef0c9b7-8600-47e3-a81a-390f0d78feb2,HB3 9005,hb3-9005,,https://storage.yandexcloud.net/tcf-images/products/7a106da3-373b-404f-b9fb-ab470f171a79.jpg,False
F9-245,be0541ec-4db3-43b0-9d2e-51e235ebab63,aef0c9b7-8600-47e3-a81a-390f0d78feb2,HB4 9006 55W,hb4-9006-55w,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-247,31310e00-6033-44a5-83a4-b386be67e878,aef0c9b7-8600-47e3-a81a-390f0d78feb2,HB5 9007 65/55W,hb5-9007-65-55w,NARVA 48007,https://storage.yandexcloud.net/tcf-images/products/31310e00-6033-44a5-83a4-b386be67e878.jpg,False
F9-250,0c58470c-9a0d-49a2-b243-2e7c95e47678,aef0c9b7-8600-47e3-a81a-390f0d78feb2,HR2 12V 6055W (P45t),hr2-12v-6055w-p45t,8GJ004173121,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-251,611da7f5-79a0-4004-9be1-bfd817701f19,aef0c9b7-8600-47e3-a81a-390f0d78feb2,P21/4W 12V смещ. усики,p21-4w-12v-smeshch-usiki,"P21/4W, 178813000, 4671368",https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-255,b908fba6-3765-4c5c-a5fb-acb39f614a8a,aef0c9b7-8600-47e3-a81a-390f0d78feb2,P21/5W  12V (2 конт),p21-5w-12v-2-kont,99-39040-SX,https://storage.yandexcloud.net/tcf-images/products/b908fba6-3765-4c5c-a5fb-acb39f614a8a.jpg,False
F9-262,3ea87937-fccf-4a98-b214-73b7e27612bb,aef0c9b7-8600-47e3-a81a-390f0d78feb2,P21W 12V (1 конт),p21w-12v-1-kont,"NARVA  17635, 2080255",https://storage.yandexcloud.net/tcf-images/products/3ea87937-fccf-4a98-b214-73b7e27612bb.jpg,False
F9-268,94125885-4fc4-4f95-a178-33d946389916,aef0c9b7-8600-47e3-a81a-390f0d78feb2,PR21/5W 5W (Красн 2-конт),pr21-5w-5w-krasn-2-kont,PR21/5W 5W (Красн 2-конт)  902500 12495CP,https://storage.yandexcloud.net/tcf-images/products/94125885-4fc4-4f95-a178-33d946389916.png,False
F9-270,3a068942-97de-4a5f-819a-4d311373afaf,aef0c9b7-8600-47e3-a81a-390f0d78feb2,"PR21W (Красн 1-конт, смещен. цоколь)",pr21w-krasn-1-kont-smeshchen-tsokol,PR21W 12V,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-271,572c5c0a-5aa8-4e8d-b706-293d81bc9d40,aef0c9b7-8600-47e3-a81a-390f0d78feb2,"PWY24W лампа поворота в фару Fusion-USA 2013-2019, CHRYSLER 200 2001-2017, LINCOLN MKZ 2013-2018",pwy24w-lampa-povorota-v-faru-fusion-usa-2013-2019-chrysler-200-2001-2017-lincoln-mkz-2013-2018,"DS7Z-13466-A, DS7Z13466A",https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-272,81152e79-0d72-418f-a120-8cd8b0c976dd,aef0c9b7-8600-47e3-a81a-390f0d78feb2,PY21W (желтая)  12V,py21w-zheltaia-12v,"PY21W, 17638, 176383000",https://storage.yandexcloud.net/tcf-images/products/81152e79-0d72-418f-a120-8cd8b0c976dd.jpeg,False
F9-275,ba5cd571-ab9d-49bf-944e-a21a6ed77dcb,aef0c9b7-8600-47e3-a81a-390f0d78feb2,R10W(белая) RY10W(желтая)  12V,r10w-belaia-ry10w-zheltaia-12v,R10W  12V 17311 Narva RY10W 17317,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-278,5cf9a155-da5a-436b-84e6-797c062b1862,aef0c9b7-8600-47e3-a81a-390f0d78feb2,R5W 12V,r5w-12v,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-282,8c60ded8-a93f-4176-8538-fc4ee7549cfa,aef0c9b7-8600-47e3-a81a-390f0d78feb2,RY5W  12V,ry5w-12v,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-283,b8b8e33d-ba33-493f-b61c-392afdf5d7a2,aef0c9b7-8600-47e3-a81a-390f0d78feb2,T4W,t4w,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-284,8021c77c-67ee-4628-aa4e-7eba717d2204,aef0c9b7-8600-47e3-a81a-390f0d78feb2,V-2,v-2,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-285,74ab8d44-e471-41c2-8cdb-4addba4f9f02,aef0c9b7-8600-47e3-a81a-390f0d78feb2,W16W  12V Fiesta 2002- задн. хода,w16w-12v-fiesta-2002-zadn-khoda,3519360,https://storage.yandexcloud.net/tcf-images/products/74ab8d44-e471-41c2-8cdb-4addba4f9f02.png,False
F9-289,f66fb506-6fb8-489c-9f31-c7ec9dd2a7ac,aef0c9b7-8600-47e3-a81a-390f0d78feb2,W21/5W  12V,w21-5w-12v,"17919, 179193000, SVS 0200016000",https://storage.yandexcloud.net/tcf-images/products/f66fb506-6fb8-489c-9f31-c7ec9dd2a7ac.jpeg,False
F9-291,64333b4e-9319-4475-a00f-387f904b4c52,aef0c9b7-8600-47e3-a81a-390f0d78feb2,W21W  12V,w21w-12v,OSRAM   7505,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-295,50cbdc58-ae96-4710-8348-2b23e58a09fa,aef0c9b7-8600-47e3-a81a-390f0d78feb2,W3W 12V BAW,w3w-12v-baw,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-296,c9d281c9-7ffe-4cea-9464-d8220fdc2503,aef0c9b7-8600-47e3-a81a-390f0d78feb2,W5W (белая) / WY5W (желтая)  12V,w5w-belaia-wy5w-zheltaia-12v,W5W  12V 17177NARVA WY5W,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-304,8827a7d8-fe43-4272-89fc-676e2062082b,aef0c9b7-8600-47e3-a81a-390f0d78feb2,WY21W 12V,wy21w-12v,"4685956, FORTLUFT 7504",https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-306,966de74b-f466-42c0-bd71-6a1eeebead68,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Лампа щитка приборов Transit 2006- > 1426711,lampa-shchitka-priborov-transit-2006-1426711,1426711,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-307,5ea945c1-ffc4-4077-a02f-b417c16acacd,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Лампа щитка приборов Transit 7358627,lampa-shchitka-priborov-transit-7358627,"7358627, 1006276",https://storage.yandexcloud.net/tcf-images/products/5ea945c1-ffc4-4077-a02f-b417c16acacd.jpeg,False
F9-309,77dc0f74-f030-4f98-b8b7-ffa5eff22401,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Патрон для лампочки BA9s (R5W) Taunus / Granada,patron-dlia-lampochki-ba9s-r5w-taunus-granada,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-310,27ab0789-9492-4565-adfd-ba04e792f806,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Патрон лампы 1484710,patron-lampy-1484710,1484710,https://storage.yandexcloud.net/tcf-images/products/27ab0789-9492-4565-adfd-ba04e792f806.jpeg,False
F9-311,d57d141b-05ad-4eb5-825d-5aca6af07650,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Разъем для лампочки H13,razem-dlia-lampochki-h13,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F9-312,1eada853-15b4-447b-8e1b-82b0b7078935,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Разъем для лампочки H4,razem-dlia-lampochki-h4,Разъем для лампочки H4	SLON 	SLRK338 ,https://storage.yandexcloud.net/tcf-images/products/1eada853-15b4-447b-8e1b-82b0b7078935.jpg,False
F9-314,436e45cb-5a55-41bd-8ce1-8fa2271ab728,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Разъем для лампочки H7,razem-dlia-lampochki-h7,Разъем для лампочки H7	CARGEN 	AX3392 ,https://storage.yandexcloud.net/tcf-images/products/436e45cb-5a55-41bd-8ce1-8fa2271ab728.jpg,False
F9-315,b33c9ada-0711-4d75-83f7-9a81dd0217d4,aef0c9b7-8600-47e3-a81a-390f0d78feb2,Разъем для лампочки H8 / H11 / H27,razem-dlia-lampochki-h8-h11-h27,NORD YADA 902647,https://storage.yandexcloud.net/tcf-images/products/b33c9ada-0711-4d75-83f7-9a81dd0217d4.jpg,False
F8-1136,c56a6f92-5f1e-4935-b063-d1cb0280d99e,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Connect (6 штук),k-t-zamkov-connect-6-shtuk,"4425139, 4425137, 2T1A V22050 DD, 2T1A V22050 HD",https://storage.yandexcloud.net/tcf-images/default.svg,False
F8-1138,1a71dc6d-05ad-496c-bf98-3099e9693a6d,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Connect (8 штук),k-t-zamkov-connect-8-shtuk,"4425138, 2T1A V22050 ED, 2T1A V22050 AD / 7T1A V22050 JG / 	FSE 11-340-026 
",https://storage.yandexcloud.net/tcf-images/products/1a71dc6d-05ad-496c-bf98-3099e9693a6d.jpeg,False
F8-1139,45e6834e-60c4-4600-bba8-42cff4e08a7d,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Escort 95->  седан,k-t-zamkov-escort-95-sedan,"95AG A22050 EG, DP 485, 1077844",https://storage.yandexcloud.net/tcf-images/default.svg,False
F8-1140,b4b7f4b4-e594-42e1-aba7-c6053cba8429,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Escort 95->  хэчб,k-t-zamkov-escort-95-khechb,"95AG A22050 CG, DP 484, 1077834",https://storage.yandexcloud.net/tcf-images/default.svg,False
F8-1141,44326673-6814-4d91-864e-f6de06c8e9ed,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Explorer 1996-2002 (левой и правой двери кабины),k-t-zamkov-explorer-1996-2002-levoi-i-pravoi-dveri-kabiny,"F67Z7822050HB, XL2Z7821990AA, XL2Z7821990AB, XL2Z7821990AC",https://storage.yandexcloud.net/tcf-images/default.svg,False
F8-1143,d8e28411-468c-44b5-8f3a-309badc1ef23,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Fiesta 2002-2008,k-t-zamkov-fiesta-2002-2008,"1479664, 2S61 A22050 FB",https://storage.yandexcloud.net/tcf-images/products/d8e28411-468c-44b5-8f3a-309badc1ef23.png,False
F8-1145,15ccc609-8f29-4b0e-ac9f-a66083f11e27,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Focus 2005-2011,k-t-zamkov-focus-2005-2011,"5127036, 1572956, 1526609",https://storage.yandexcloud.net/tcf-images/products/15ccc609-8f29-4b0e-ac9f-a66083f11e27.jpg,False
F8-1146,8d89370e-0248-43f2-8c79-f603083d23ef,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Mondeo 2000-2006,k-t-zamkov-mondeo-2000-2006,"1S71 F22050 AH, 1S71 F22050 AA, 4616627, FSE 11-340-014",https://storage.yandexcloud.net/tcf-images/products/8d89370e-0248-43f2-8c79-f603083d23ef.png,False
F8-1147,e0deea3e-810e-4a6d-8aa4-d42b6804c0ba,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Sierra 1987-1993 (из 3 шт.) 2 двери + багажник кроме Turnier,k-t-zamkov-sierra-1987-1993-iz-3-sht-2-dveri-bagazhnik-krome-turnier,"90BB-A22050-CB, 90BB A22050 CB, 90BB A22050 DB, 1667187, ,D90BB-A22050-DB, 1667189, D90BB-F22050-CB, 1667190, D90BB-F22050-DB",https://storage.yandexcloud.net/tcf-images/default.svg,False
F8-1148,708fda7f-f1de-4ab7-8b01-47513de8ac65,52225911-f48c-4d7b-ba47-3d297d6f878e,К-т замков Taunus седан  4 замка,k-t-zamkov-taunus-sedan-4-zamka,,https://storage.yandexcloud.net/tcf-images/default.svg,False
